Time [s],Channel 0,Channel 1,Channel 2
2025-09-21T17:21:31.391168880+00:00,0,1,1
2025-09-21T17:21:31.391177560+00:00,1,1,1
2025-09-21T17:21:31.391194920+00:00,0,1,1
2025-09-21T17:21:31.391203600+00:00,1,1,1
2025-09-21T17:21:31.391220960+00:00,0,1,1
2025-09-21T17:21:31.391229600+00:00,1,1,1
2025-09-21T17:21:31.391238280+00:00,0,1,1
2025-09-21T17:21:31.391246960+00:00,1,1,1
2025-09-21T17:21:31.391281680+00:00,0,1,1
2025-09-21T17:21:31.391290360+00:00,1,1,1
2025-09-21T17:21:31.391307720+00:00,0,1,1
2025-09-21T17:21:31.391316400+00:00,1,1,1
2025-09-21T17:21:31.391325080+00:00,0,1,1
2025-09-21T17:21:31.391351120+00:00,1,1,1
2025-09-21T17:21:31.391359800+00:00,0,1,1
2025-09-21T17:21:31.391377160+00:00,1,1,1
2025-09-21T17:21:31.391394520+00:00,0,1,1
2025-09-21T17:21:31.391403160+00:00,1,1,1
2025-09-21T17:21:31.391411840+00:00,0,1,1
2025-09-21T17:21:31.391420520+00:00,1,1,1
2025-09-21T17:21:31.391429200+00:00,0,1,1
2025-09-21T17:21:31.391437880+00:00,1,1,1
2025-09-21T17:21:31.391446560+00:00,0,1,1
2025-09-21T17:21:31.391463920+00:00,1,1,1
2025-09-21T17:21:31.391481280+00:00,0,1,1
2025-09-21T17:21:31.391489960+00:00,1,1,1
2025-09-21T17:21:31.391498640+00:00,0,1,1
2025-09-21T17:21:31.391507320+00:00,1,1,1
2025-09-21T17:21:31.391516000+00:00,0,1,1
2025-09-21T17:21:31.391524680+00:00,1,1,1
2025-09-21T17:21:31.391559400+00:00,0,1,1
2025-09-21T17:21:31.391576720+00:00,1,1,1
2025-09-21T17:21:31.391585400+00:00,0,1,1
2025-09-21T17:21:31.391602760+00:00,1,1,1
2025-09-21T17:21:31.391611440+00:00,0,1,1
2025-09-21T17:21:31.391628800+00:00,1,1,1
2025-09-21T17:21:31.391637480+00:00,0,1,1
2025-09-21T17:21:31.391646160+00:00,1,1,1
2025-09-21T17:21:31.391654840+00:00,0,1,1
2025-09-21T17:21:31.391663520+00:00,1,1,1
2025-09-21T17:21:31.391672200+00:00,0,1,1
2025-09-21T17:21:31.391680880+00:00,1,1,1
2025-09-21T17:21:31.391715600+00:00,0,1,1
2025-09-21T17:21:31.391732920+00:00,1,1,1
2025-09-21T17:21:31.391741640+00:00,0,1,1
2025-09-21T17:21:31.391750280+00:00,1,1,1
2025-09-21T17:21:31.391759000+00:00,0,1,1
2025-09-21T17:21:31.391767640+00:00,1,1,1
2025-09-21T17:21:31.391785000+00:00,0,1,1
2025-09-21T17:21:31.391802360+00:00,1,1,1
2025-09-21T17:21:31.391811040+00:00,0,1,1
2025-09-21T17:21:31.391819720+00:00,1,1,1
2025-09-21T17:21:31.391828400+00:00,0,1,1
2025-09-21T17:21:31.391837080+00:00,1,1,1
2025-09-21T17:21:31.391845760+00:00,0,1,1
2025-09-21T17:21:31.391854440+00:00,1,1,1
2025-09-21T17:21:31.391863120+00:00,0,1,1
2025-09-21T17:21:31.391871800+00:00,1,1,1
2025-09-21T17:21:31.391897840+00:00,0,1,1
2025-09-21T17:21:31.391906480+00:00,1,1,1
2025-09-21T17:21:31.391915200+00:00,0,1,1
2025-09-21T17:21:31.391923840+00:00,1,1,1
2025-09-21T17:21:31.391932520+00:00,0,1,1
2025-09-21T17:21:31.391984600+00:00,1,1,1
2025-09-21T17:21:31.391993280+00:00,0,1,1
2025-09-21T17:21:31.392010640+00:00,1,1,1
2025-09-21T17:21:31.392019320+00:00,0,1,1
2025-09-21T17:21:31.392028000+00:00,1,1,1
2025-09-21T17:21:31.392036680+00:00,0,1,1
2025-09-21T17:21:31.392071400+00:00,1,1,1
2025-09-21T17:21:31.392088760+00:00,0,1,1
2025-09-21T17:21:31.392097400+00:00,1,1,1
2025-09-21T17:21:31.392106080+00:00,0,1,1
2025-09-21T17:21:31.392114760+00:00,1,1,1
2025-09-21T17:21:31.392140800+00:00,0,1,1
2025-09-21T17:21:31.392158160+00:00,1,1,1
2025-09-21T17:21:31.392175520+00:00,0,1,1
2025-09-21T17:21:31.392184200+00:00,1,1,1
2025-09-21T17:21:31.392192880+00:00,0,1,1
2025-09-21T17:21:31.392201560+00:00,1,1,1
2025-09-21T17:21:31.392210240+00:00,0,1,1
2025-09-21T17:21:31.392218920+00:00,1,1,1
2025-09-21T17:21:31.392227600+00:00,0,1,1
2025-09-21T17:21:31.392244920+00:00,1,1,1
2025-09-21T17:21:31.392262320+00:00,0,1,1
2025-09-21T17:21:31.392270960+00:00,1,1,1
2025-09-21T17:21:31.392279640+00:00,0,1,1
2025-09-21T17:21:31.392288320+00:00,1,1,1
2025-09-21T17:21:31.392297000+00:00,0,1,1
2025-09-21T17:21:31.392305680+00:00,1,1,1
2025-09-21T17:21:31.392340400+00:00,0,1,1
2025-09-21T17:21:31.392357760+00:00,1,1,1
2025-09-21T17:21:31.392366440+00:00,0,1,1
2025-09-21T17:21:31.392383800+00:00,1,1,1
2025-09-21T17:21:31.392392480+00:00,0,1,1
2025-09-21T17:21:31.392409840+00:00,1,1,1
2025-09-21T17:21:31.392427200+00:00,0,1,1
2025-09-21T17:21:31.392444520+00:00,1,1,1
2025-09-21T17:21:31.392453200+00:00,0,1,1
2025-09-21T17:21:31.392461880+00:00,1,1,1
2025-09-21T17:21:31.392470560+00:00,0,1,1
2025-09-21T17:21:31.392496600+00:00,1,1,1
2025-09-21T17:21:31.392513960+00:00,0,1,1
2025-09-21T17:21:31.392531320+00:00,1,1,1
2025-09-21T17:21:31.392540000+00:00,0,1,1
2025-09-21T17:21:31.392548680+00:00,1,1,1
2025-09-21T17:21:31.392557360+00:00,0,1,1
2025-09-21T17:21:31.392566040+00:00,1,1,1
2025-09-21T17:21:31.392574720+00:00,0,1,1
2025-09-21T17:21:31.392583400+00:00,1,1,1
2025-09-21T17:21:31.392600760+00:00,0,1,1
2025-09-21T17:21:31.392618080+00:00,1,1,1
2025-09-21T17:21:31.392626760+00:00,0,1,1
2025-09-21T17:21:31.392644120+00:00,1,1,1
2025-09-21T17:21:31.392661480+00:00,0,1,1
2025-09-21T17:21:31.392670160+00:00,1,1,1
2025-09-21T17:21:31.392687520+00:00,0,1,1
2025-09-21T17:21:31.392704880+00:00,1,1,1
2025-09-21T17:21:31.392713560+00:00,0,1,1
2025-09-21T17:21:31.392765600+00:00,1,1,1
2025-09-21T17:21:31.392774320+00:00,0,1,1
2025-09-21T17:21:31.392791640+00:00,1,1,1
2025-09-21T17:21:31.392800320+00:00,0,1,1
2025-09-21T17:21:31.392809000+00:00,1,1,1
2025-09-21T17:21:31.392817680+00:00,0,1,1
2025-09-21T17:21:31.392826360+00:00,1,1,1
2025-09-21T17:21:31.392835040+00:00,0,1,1
2025-09-21T17:21:31.392843720+00:00,1,1,1
2025-09-21T17:21:31.392869760+00:00,0,1,1
2025-09-21T17:21:31.392878440+00:00,1,1,1
2025-09-21T17:21:31.392887120+00:00,0,1,1
2025-09-21T17:21:31.392895800+00:00,1,1,1
2025-09-21T17:21:31.392913160+00:00,0,1,1
2025-09-21T17:21:31.392930480+00:00,1,1,1
2025-09-21T17:21:31.392956560+00:00,0,1,1
2025-09-21T17:21:31.392965200+00:00,1,1,1
2025-09-21T17:21:31.392973880+00:00,0,1,1
2025-09-21T17:21:31.392991240+00:00,1,1,1
2025-09-21T17:21:31.392999920+00:00,0,1,1
2025-09-21T17:21:31.393008600+00:00,1,1,1
2025-09-21T17:21:31.393017280+00:00,0,1,1
2025-09-21T17:21:31.393052000+00:00,1,1,1
2025-09-21T17:21:31.393060680+00:00,0,1,1
2025-09-21T17:21:31.393069360+00:00,1,1,1
2025-09-21T17:21:31.393086720+00:00,0,1,1
2025-09-21T17:21:31.393095400+00:00,1,1,1
2025-09-21T17:21:31.393112760+00:00,0,1,1
2025-09-21T17:21:31.393138760+00:00,1,1,1
2025-09-21T17:21:31.393147440+00:00,0,1,1
2025-09-21T17:21:31.393156120+00:00,1,1,1
2025-09-21T17:21:31.393173480+00:00,0,1,1
2025-09-21T17:21:31.393182160+00:00,1,1,1
2025-09-21T17:21:31.393199520+00:00,0,1,1
2025-09-21T17:21:31.393208200+00:00,1,1,1
2025-09-21T17:21:31.393216880+00:00,0,1,1
2025-09-21T17:21:31.393225560+00:00,1,1,1
2025-09-21T17:21:31.393234240+00:00,0,1,1
2025-09-21T17:21:31.393277640+00:00,1,1,1
2025-09-21T17:21:31.393295000+00:00,0,1,1
2025-09-21T17:21:31.393312320+00:00,1,1,1
2025-09-21T17:21:31.393321000+00:00,0,1,1
2025-09-21T17:21:31.393329680+00:00,1,1,1
2025-09-21T17:21:31.393338360+00:00,0,1,1
2025-09-21T17:21:31.393347040+00:00,1,1,1
2025-09-21T17:21:31.393364400+00:00,0,1,1
2025-09-21T17:21:31.393373080+00:00,1,1,1
2025-09-21T17:21:31.393390440+00:00,0,1,1
2025-09-21T17:21:31.393399120+00:00,1,1,1
2025-09-21T17:21:31.393407800+00:00,0,1,1
2025-09-21T17:21:31.393416480+00:00,1,1,1
2025-09-21T17:21:31.393425160+00:00,0,1,1
2025-09-21T17:21:31.393433840+00:00,1,1,1
2025-09-21T17:21:31.393451200+00:00,0,1,1
2025-09-21T17:21:31.393485880+00:00,1,1,1
2025-09-21T17:21:31.393494560+00:00,0,1,1
2025-09-21T17:21:31.393511920+00:00,1,1,1
2025-09-21T17:21:31.393520600+00:00,0,1,1
2025-09-21T17:21:31.393529280+00:00,1,1,1
2025-09-21T17:21:31.393537960+00:00,0,1,1
2025-09-21T17:21:31.393572680+00:00,1,1,1
2025-09-21T17:21:31.393581360+00:00,0,1,1
2025-09-21T17:21:31.393590040+00:00,1,1,1
2025-09-21T17:21:31.393607400+00:00,0,1,1
2025-09-21T17:21:31.393616080+00:00,1,1,1
2025-09-21T17:21:31.393633440+00:00,0,1,1
2025-09-21T17:21:31.393642080+00:00,1,1,1
2025-09-21T17:21:31.393650800+00:00,0,1,1
2025-09-21T17:21:31.393659440+00:00,1,1,1
2025-09-21T17:21:31.393668120+00:00,0,1,1
2025-09-21T17:21:31.393711520+00:00,1,1,1
2025-09-21T17:21:31.393728880+00:00,0,1,1
2025-09-21T17:21:31.393746240+00:00,1,1,1
2025-09-21T17:21:31.393754920+00:00,0,1,1
2025-09-21T17:21:31.393798280+00:00,1,1,1
2025-09-21T17:21:31.393815680+00:00,0,1,1
2025-09-21T17:21:31.393833000+00:00,1,1,1
2025-09-21T17:21:31.393841680+00:00,0,1,1
2025-09-21T17:21:31.393859040+00:00,1,1,1
2025-09-21T17:21:31.393867720+00:00,0,1,1
2025-09-21T17:21:31.393876400+00:00,1,1,1
2025-09-21T17:21:31.393902440+00:00,0,1,1
2025-09-21T17:21:31.393919800+00:00,1,1,1
2025-09-21T17:21:31.393928480+00:00,0,1,1
2025-09-21T17:21:31.393971840+00:00,1,1,1
2025-09-21T17:21:31.393989240+00:00,0,1,1
2025-09-21T17:21:31.394006560+00:00,1,1,1
2025-09-21T17:21:31.394015240+00:00,0,1,1
2025-09-21T17:21:31.394058640+00:00,1,1,1
2025-09-21T17:21:31.394076000+00:00,0,1,1
2025-09-21T17:21:31.394093360+00:00,1,1,1
2025-09-21T17:21:31.394102040+00:00,0,1,1
2025-09-21T17:21:31.394119400+00:00,1,1,1
2025-09-21T17:21:31.394128080+00:00,0,1,1
2025-09-21T17:21:31.394136760+00:00,1,1,1
2025-09-21T17:21:31.394162800+00:00,0,1,1
2025-09-21T17:21:31.394180120+00:00,1,1,1
2025-09-21T17:21:31.394188800+00:00,0,1,1
2025-09-21T17:21:31.394232200+00:00,1,1,1
2025-09-21T17:21:31.394249560+00:00,0,1,1
2025-09-21T17:21:31.394266920+00:00,1,1,1
2025-09-21T17:21:31.394275600+00:00,0,1,1
2025-09-21T17:21:31.394292960+00:00,1,1,1
2025-09-21T17:21:31.394301640+00:00,0,1,1
2025-09-21T17:21:31.394318960+00:00,1,1,1
2025-09-21T17:21:31.394336360+00:00,0,1,1
2025-09-21T17:21:31.394353680+00:00,1,1,1
2025-09-21T17:21:31.394362360+00:00,0,1,1
2025-09-21T17:21:31.394379720+00:00,1,1,1
2025-09-21T17:21:31.394405760+00:00,0,1,1
2025-09-21T17:21:31.394414440+00:00,1,1,1
2025-09-21T17:21:31.394423120+00:00,0,1,1
2025-09-21T17:21:31.394440480+00:00,1,1,1
2025-09-21T17:21:31.394449160+00:00,0,1,1
2025-09-21T17:21:31.394457840+00:00,1,1,1
2025-09-21T17:21:31.394466520+00:00,0,1,1
2025-09-21T17:21:31.394492520+00:00,1,1,1
2025-09-21T17:21:31.394509920+00:00,0,1,1
2025-09-21T17:21:31.394527240+00:00,1,1,1
2025-09-21T17:21:31.394535920+00:00,0,1,1
2025-09-21T17:21:31.394544600+00:00,1,1,1
2025-09-21T17:21:31.394553280+00:00,0,1,1
2025-09-21T17:21:31.394561960+00:00,1,1,1
2025-09-21T17:21:31.394570640+00:00,0,1,1
2025-09-21T17:21:31.394579320+00:00,1,1,1
2025-09-21T17:21:31.394596680+00:00,0,1,1
2025-09-21T17:21:31.394614040+00:00,1,1,1
2025-09-21T17:21:31.394622720+00:00,0,1,1
2025-09-21T17:21:31.394640080+00:00,1,1,1
2025-09-21T17:21:31.394657440+00:00,0,1,1
2025-09-21T17:21:31.394666080+00:00,1,1,1
2025-09-21T17:21:31.394683480+00:00,0,1,1
2025-09-21T17:21:31.394700800+00:00,1,1,1
2025-09-21T17:21:31.394709480+00:00,0,1,1
2025-09-21T17:21:31.394735520+00:00,1,1,1
2025-09-21T17:21:31.394752880+00:00,0,1,1
2025-09-21T17:21:31.394761560+00:00,1,1,1
2025-09-21T17:21:31.394770240+00:00,0,1,1
2025-09-21T17:21:31.394787600+00:00,1,1,1
2025-09-21T17:21:31.394796280+00:00,0,1,1
2025-09-21T17:21:31.394839640+00:00,1,1,1
2025-09-21T17:21:31.394857040+00:00,0,1,1
2025-09-21T17:21:31.394874360+00:00,1,1,1
2025-09-21T17:21:31.394883040+00:00,0,1,1
2025-09-21T17:21:31.394926440+00:00,1,1,1
2025-09-21T17:21:31.394943800+00:00,0,1,1
2025-09-21T17:21:31.394961160+00:00,1,1,1
2025-09-21T17:21:31.394969840+00:00,0,1,1
2025-09-21T17:21:31.395013200+00:00,1,1,1
2025-09-21T17:21:31.395030560+00:00,0,1,1
2025-09-21T17:21:31.395047920+00:00,1,1,1
2025-09-21T17:21:31.395056600+00:00,0,1,1
2025-09-21T17:21:31.395065280+00:00,1,1,1
2025-09-21T17:21:31.395073960+00:00,0,1,1
2025-09-21T17:21:31.395082640+00:00,1,1,1
2025-09-21T17:21:31.395108680+00:00,0,1,1
2025-09-21T17:21:31.395117360+00:00,1,1,1
2025-09-21T17:21:31.395126040+00:00,0,1,1
2025-09-21T17:21:31.395134720+00:00,1,1,1
2025-09-21T17:21:31.395143400+00:00,0,1,1
2025-09-21T17:21:31.395195440+00:00,1,1,1
2025-09-21T17:21:31.395204160+00:00,0,1,1
2025-09-21T17:21:31.395221480+00:00,1,1,1
2025-09-21T17:21:31.395230160+00:00,0,1,1
2025-09-21T17:21:31.395238840+00:00,1,1,1
2025-09-21T17:21:31.395256200+00:00,0,1,1
2025-09-21T17:21:31.395264880+00:00,1,1,1
2025-09-21T17:21:31.395282240+00:00,0,1,1
2025-09-21T17:21:31.395308280+00:00,1,1,1
2025-09-21T17:21:31.395316960+00:00,0,1,1
2025-09-21T17:21:31.395325640+00:00,1,1,1
2025-09-21T17:21:31.395343000+00:00,0,1,1
2025-09-21T17:21:31.395351640+00:00,1,1,1
2025-09-21T17:21:31.395369040+00:00,0,1,1
2025-09-21T17:21:31.395377680+00:00,1,1,1
2025-09-21T17:21:31.395386360+00:00,0,1,1
2025-09-21T17:21:31.395395040+00:00,1,1,1
2025-09-21T17:21:31.395403720+00:00,0,1,1
2025-09-21T17:21:31.395447120+00:00,1,1,1
2025-09-21T17:21:31.395464480+00:00,0,1,1
2025-09-21T17:21:31.395481840+00:00,1,1,1
2025-09-21T17:21:31.395490520+00:00,0,1,1
2025-09-21T17:21:31.395499200+00:00,1,1,1
2025-09-21T17:21:31.395507880+00:00,0,1,1
2025-09-21T17:21:31.395516560+00:00,1,1,1
2025-09-21T17:21:31.395533920+00:00,0,1,1
2025-09-21T17:21:31.395542560+00:00,1,1,1
2025-09-21T17:21:31.395559920+00:00,0,1,1
2025-09-21T17:21:31.395568600+00:00,1,1,1
2025-09-21T17:21:31.395577280+00:00,0,1,1
2025-09-21T17:21:31.395603320+00:00,1,1,1
2025-09-21T17:21:31.395638040+00:00,0,1,1
2025-09-21T17:21:31.395655400+00:00,1,1,1
2025-09-21T17:21:31.395664080+00:00,0,1,1
2025-09-21T17:21:31.395672760+00:00,1,1,1
2025-09-21T17:21:31.395681440+00:00,0,1,1
2025-09-21T17:21:31.395698800+00:00,1,1,1
2025-09-21T17:21:31.395707480+00:00,0,1,1
2025-09-21T17:21:31.395716120+00:00,1,1,1
2025-09-21T17:21:31.395733480+00:00,0,1,1
2025-09-21T17:21:31.395742160+00:00,1,1,1
2025-09-21T17:21:31.395750840+00:00,0,1,1
2025-09-21T17:21:31.395768200+00:00,1,1,1
2025-09-21T17:21:31.395794240+00:00,0,1,1
2025-09-21T17:21:31.395802920+00:00,1,1,1
2025-09-21T17:21:31.395820280+00:00,0,1,1
2025-09-21T17:21:31.395828960+00:00,1,1,1
2025-09-21T17:21:31.395837640+00:00,0,1,1
2025-09-21T17:21:31.395855000+00:00,1,1,1
2025-09-21T17:21:31.395872360+00:00,0,1,1
2025-09-21T17:21:31.395889680+00:00,1,1,1
2025-09-21T17:21:31.395907040+00:00,0,1,1
2025-09-21T17:21:31.395915720+00:00,1,1,1
2025-09-21T17:21:31.395924400+00:00,0,1,1
2025-09-21T17:21:31.395941760+00:00,1,1,1
2025-09-21T17:21:31.395985160+00:00,0,1,1
2025-09-21T17:21:31.396002520+00:00,1,1,1
2025-09-21T17:21:31.396011200+00:00,0,1,1
2025-09-21T17:21:31.396063240+00:00,1,1,1
2025-09-21T17:21:31.396071960+00:00,0,1,1
2025-09-21T17:21:31.396089280+00:00,1,1,1
2025-09-21T17:21:31.396097960+00:00,0,1,1
2025-09-21T17:21:31.396115320+00:00,1,1,1
2025-09-21T17:21:31.396124000+00:00,0,1,1
2025-09-21T17:21:31.396141360+00:00,1,1,1
2025-09-21T17:21:31.396167400+00:00,0,1,1
2025-09-21T17:21:31.396176080+00:00,1,1,1
2025-09-21T17:21:31.396184760+00:00,0,1,1
2025-09-21T17:21:31.396193440+00:00,1,1,1
2025-09-21T17:21:31.396228160+00:00,0,1,1
2025-09-21T17:21:31.396236800+00:00,1,1,1
2025-09-21T17:21:31.396254160+00:00,0,1,1
2025-09-21T17:21:31.396262840+00:00,1,1,1
2025-09-21T17:21:31.396271520+00:00,0,1,1
2025-09-21T17:21:31.396280200+00:00,1,1,1
2025-09-21T17:21:31.396297560+00:00,0,1,1
2025-09-21T17:21:31.396314920+00:00,1,1,1
2025-09-21T17:21:31.396340960+00:00,0,1,1
2025-09-21T17:21:31.396349640+00:00,1,1,1
2025-09-21T17:21:31.396358320+00:00,0,1,1
2025-09-21T17:21:31.396367000+00:00,1,1,1
2025-09-21T17:21:31.396410400+00:00,0,1,1
2025-09-21T17:21:31.396419040+00:00,1,1,1
2025-09-21T17:21:31.396427720+00:00,0,1,1
2025-09-21T17:21:31.396436400+00:00,1,1,1
2025-09-21T17:21:31.396445080+00:00,0,1,1
2025-09-21T17:21:31.396453760+00:00,1,1,1
2025-09-21T17:21:31.396462440+00:00,0,1,1
2025-09-21T17:21:31.396479800+00:00,1,1,1
2025-09-21T17:21:31.396488480+00:00,0,1,1
2025-09-21T17:21:31.396497160+00:00,1,1,1
2025-09-21T17:21:31.396514520+00:00,0,1,1
2025-09-21T17:21:31.396523200+00:00,1,1,1
2025-09-21T17:21:31.396531880+00:00,0,1,1
2025-09-21T17:21:31.396549240+00:00,1,1,1
2025-09-21T17:21:31.396566600+00:00,0,1,1
2025-09-21T17:21:31.396583920+00:00,1,1,1
2025-09-21T17:21:31.396601280+00:00,0,1,1
2025-09-21T17:21:31.396609960+00:00,1,1,1
2025-09-21T17:21:31.396618640+00:00,0,1,1
2025-09-21T17:21:31.396627320+00:00,1,1,1
2025-09-21T17:21:31.396636000+00:00,0,1,1
2025-09-21T17:21:31.396670720+00:00,1,1,1
2025-09-21T17:21:31.396688080+00:00,0,1,1
2025-09-21T17:21:31.396696760+00:00,1,1,1
2025-09-21T17:21:31.396705440+00:00,0,1,1
2025-09-21T17:21:31.396714120+00:00,1,1,1
2025-09-21T17:21:31.396731480+00:00,0,1,1
2025-09-21T17:21:31.396757480+00:00,1,1,1
2025-09-21T17:21:31.396774840+00:00,0,1,1
2025-09-21T17:21:31.396783520+00:00,1,1,1
2025-09-21T17:21:31.396792200+00:00,0,1,1
2025-09-21T17:21:31.396800880+00:00,1,1,1
2025-09-21T17:21:31.396809560+00:00,0,1,1
2025-09-21T17:21:31.396818240+00:00,1,1,1
2025-09-21T17:21:31.396826920+00:00,0,1,1
2025-09-21T17:21:31.396844280+00:00,1,1,1
2025-09-21T17:21:31.396861640+00:00,0,1,1
2025-09-21T17:21:31.396870320+00:00,1,1,1
2025-09-21T17:21:31.396879000+00:00,0,1,1
2025-09-21T17:21:31.396896360+00:00,1,1,1
2025-09-21T17:21:31.396905040+00:00,0,1,1
2025-09-21T17:21:31.396913680+00:00,1,1,1
2025-09-21T17:21:31.396939720+00:00,0,1,1
2025-09-21T17:21:31.396957080+00:00,1,1,1
2025-09-21T17:21:31.396965760+00:00,0,1,1
2025-09-21T17:21:31.397017840+00:00,1,1,1
2025-09-21T17:21:31.397026520+00:00,0,1,1
2025-09-21T17:21:31.397043880+00:00,1,1,1
2025-09-21T17:21:31.397052560+00:00,0,1,1
2025-09-21T17:21:31.397069920+00:00,1,1,1
2025-09-21T17:21:31.397078600+00:00,0,1,1
2025-09-21T17:21:31.397095920+00:00,1,1,1
2025-09-21T17:21:31.397121960+00:00,0,1,1
2025-09-21T17:21:31.397130640+00:00,1,1,1
2025-09-21T17:21:31.397139320+00:00,0,1,1
2025-09-21T17:21:31.397148000+00:00,1,1,1
2025-09-21T17:21:31.397182720+00:00,0,1,1
2025-09-21T17:21:31.397191400+00:00,1,1,1
2025-09-21T17:21:31.397208760+00:00,0,1,1
2025-09-21T17:21:31.397217440+00:00,1,1,1
2025-09-21T17:21:31.397226120+00:00,0,1,1
2025-09-21T17:21:31.397234800+00:00,1,1,1
2025-09-21T17:21:31.397252160+00:00,0,1,1
2025-09-21T17:21:31.397269480+00:00,1,1,1
2025-09-21T17:21:31.397295520+00:00,0,1,1
2025-09-21T17:21:31.397304200+00:00,1,1,1
2025-09-21T17:21:31.397312880+00:00,0,1,1
2025-09-21T17:21:31.397321560+00:00,1,1,1
2025-09-21T17:21:31.397364960+00:00,0,1,1
2025-09-21T17:21:31.397373640+00:00,1,1,1
2025-09-21T17:21:31.397382320+00:00,0,1,1
2025-09-21T17:21:31.397391000+00:00,1,1,1
2025-09-21T17:21:31.397399680+00:00,0,1,1
2025-09-21T17:21:31.397408360+00:00,1,1,1
2025-09-21T17:21:31.397417040+00:00,0,1,1
2025-09-21T17:21:31.397434360+00:00,1,1,1
2025-09-21T17:21:31.397443080+00:00,0,1,1
2025-09-21T17:21:31.397451720+00:00,1,1,1
2025-09-21T17:21:31.397469080+00:00,0,1,1
2025-09-21T17:21:31.397477760+00:00,1,1,1
2025-09-21T17:21:31.397486440+00:00,0,1,1
2025-09-21T17:21:31.397503800+00:00,1,1,1
2025-09-21T17:21:31.397521160+00:00,0,1,1
2025-09-21T17:21:31.397538520+00:00,1,1,1
2025-09-21T17:21:31.397555880+00:00,0,1,1
2025-09-21T17:21:31.397564560+00:00,1,1,1
2025-09-21T17:21:31.397573240+00:00,0,1,1
2025-09-21T17:21:31.397581920+00:00,1,1,1
2025-09-21T17:21:31.397590600+00:00,0,1,1
2025-09-21T17:21:31.397625280+00:00,1,1,1
2025-09-21T17:21:31.397642640+00:00,0,1,1
2025-09-21T17:21:31.397651320+00:00,1,1,1
2025-09-21T17:21:31.397660000+00:00,0,1,1
